sample_index,EXG_CH0,EXG_CH1,EXG_CH2,EXG_CH3,Accel_X,Accel_Y,Accel_Z,timestamp,marker,time_s
11.0,4.193324173179228,2.9710670094736558,-0.5761010210311825,1.146492991543264,-0.0320000015199184,0.4800000227987766,0.1760000083595514,2026-04-16 21:09:29.570,0.0,0.105
11.0,5.532869892167171,3.851759586287289,-1.064771215408624,3.9699170829989634,-0.0320000015199184,0.4800000227987766,0.1760000083595514,2026-04-16 21:09:29.570,0.0,0.11
12.0,8.098116571207584,6.130590350449263,0.1695542759675134,4.198086803442371,-0.0320000015199184,0.4800000227987766,0.1760000083595514,2026-04-16 21:09:29.597,0.0,0.115
12.0,2.0530466119107005,5.9129858966714375,4.10331989081187,1.3101373321439145,-0.0320000015199184,0.4800000227987766,0.1760000083595514,2026-04-16 21:09:29.597,0.0,0.12
13.0,5.040903154223045,1.2554013527217578,2.092728183875641,0.2974162260298829,-0.0320000015199184,0.4800000227987766,0.1760000083595514,2026-04-16 21:09:29.598,0.0,0.125
13.0,1.7217118018255642,-2.48055059847534,1.4937080636579037,1.2136675394187393,-0.0320000015199184,0.4800000227987766,0.1760000083595514,2026-04-16 21:09:29.599,0.0,0.13
14.0,-2.7366819454584284,-2.671003377109103,-1.5369729988022107,2.413959875703755,-0.0320000015199184,0.4800000227987766,0.1760000083595514,2026-04-16 21:09:29.627,0.0,0.135
14.0,0.21172240384829327,4.820710783709569,-0.15535798254945463,2.671094220071963,-0.0320000015199184,0.4800000227987766,0.1760000083595514,2026-04-16 21:09:29.628,0.0,0.14
15.0,-0.016573531855368084,4.455467808414127,-1.0795892031739918,1.2993576462606384,-0.0320000015199184,0.4800000227987766,0.1760000083595514,2026-04-16 21:09:29.629,0.0,0.145
15.0,4.763909577476345,4.036121252343283,-2.4086631415918403,1.7060509544899585,-0.0320000015199184,0.4800000227987766,0.1760000083595514,2026-04-16 21:09:29.629,0.0,0.15
16.0,0.8786855577425181,5.282451969043322,2.739305740504079,0.7372490678131084,-0.0320000015199184,0.4800000227987766,0.1760000083595514,2026-04-16 21:09:29.629,0.0,0.155
16.0,-3.6730402739536556,4.2879812411194695,1.2038971247395625,0.5381433957072337,-0.0320000015199184,0.4800000227987766,0.1760000083595514,2026-04-16 21:09:29.629,0.0,0.16
17.0,0.8997212529757324,4.231360324933613,2.9259996805105546,3.9023901953373925,-0.0320000015199184,0.4800000227987766,0.1760000083595514,2026-04-16 21:09:29.630,0.0,0.165
17.0,2.516660092627825,5.129163670982742,1.3199367760025675,2.7617134828858005,-0.0320000015199184,0.4800000227987766,0.1760000083595514,2026-04-16 21:09:29.630,0.0,0.17
18.0,3.7762126933133384,5.178532747801364,-0.8460635085448713,3.203478559871998,-0.0320000015199184,0.4800000227987766,0.1760000083595514,2026-04-16 21:09:29.659,0.0,0.175
18.0,2.5978085478940547,4.294400343712653,1.5044927973037918,1.1103686948300133,-0.0320000015199184,0.4800000227987766,0.1760000083595514,2026-04-16 21:09:29.659,0.0,0.18
